3.0101,3.423,3,-3.986,3.423,0,-3.986,3.423,3
3.0101,3.423,0,-3.986,3.423,0,3.0101,3.423,3
3.0101,-3.4411,0,3.0101,3.423,0,3.0101,3.423,3
3.0101,-3.4411,0,3.0101,3.423,3,3.0101,-3.4411,3
-3.986,-3.4411,3,3.0101,-3.4411,0,3.0101,-3.4411,3
-3.986,-3.4411,0,3.0101,-3.4411,0,-3.986,-3.4411,3
-3.986,3.423,0,-3.986,-3.4411,0,-3.986,-3.4411,3
-3.986,3.423,0,-3.986,-3.4411,3,-3.986,3.423,3
-3.986,-3.4411,0,3.0101,3.423,0,3.0101,-3.4411,0
-3.986,3.423,0,3.0101,3.423,0,-3.986,-3.4411,0
3.0101,3.423,3,-3.986,-3.4411,3,3.0101,-3.4411,3
3.0101,3.423,3,-3.986,3.423,3,-3.986,-3.4411,3
